wall_time_s,elapsed_s,mode,thrust_raw,thrust_percent,roll_cmd_deg,pitch_cmd_deg,yawrate_cmd_deg_s,mocap_x,mocap_y,mocap_z,mocap_qx,mocap_qy,mocap_qz,mocap_qw,mocap_age_s,mocap_frame_count,drift_x_m,drift_y_m,horizontal_drift_m,battery_v,estimate_z
1779198420.0336034,7.285814046859741,guard-only,1500,2.288853284504463,0.0,0.0,0.0,0.002768905,0.006623474,0.037739974,0.00045682830386795104,-0.013657442294061184,0.6625679135322571,0.748877227306366,0.020020246505737305,147,-1.5916303e-05,5.3308904e-05,5.5634233164106495e-05,4.122580528259277,105.07211303710938
1779198420.1167414,7.368952035903931,guard-only,1500,2.288853284504463,0.0,0.0,0.0,0.0027208682,0.006625525,0.037720602,0.0006206903490237892,-0.014429611153900623,0.6623369455337524,0.7490668892860413,0.019100427627563477,148,-6.395299e-05,5.5360142e-05,8.458563791612944e-05,4.122580528259277,105.07211303710938
1779198420.2014613,7.453671932220459,guard-only,1500,2.288853284504463,0.0,0.0,0.0,0.002793531,0.006652453,0.03779724,0.00015175790758803487,-0.012022948823869228,0.6624584794044495,0.7490020990371704,0.021068334579467773,149,8.709729e-06,8.228794e-05,8.27475931310889e-05,4.117301940917969,105.05496978759766
1779198420.2686167,7.520827293395996,guard-only,1750,2.6703288319218736,0.0,0.0,0.0,0.002803659,0.00665054,0.037776,-0.00026932789478451014,-0.011217782273888588,0.662473201751709,0.749001681804657,0.0008654594421386719,150,1.8837862e-05,8.0375e-05,8.255304896214401e-05,4.122580528259277,105.1210708618164
1779198420.349708,7.601918697357178,guard-only,1750,2.6703288319218736,0.0,0.0,0.0,0.0027906038,0.006671209,0.037796274,-7.812466355971992e-05,-0.011841104365885258,0.6625572443008423,0.7489177584648132,0.017702102661132812,151,5.782582e-06,0.00010104384,0.00010120916949169421,4.122580528259277,105.14515686035156
1779198420.430836,7.683046579360962,guard-only,1750,2.6703288319218736,0.0,0.0,0.0,0.0027784072,0.006661067,0.037791315,-0.00010429557733004913,-0.011563613079488277,0.6625286936759949,0.748947262763977,0.0070438385009765625,152,-6.4140186e-06,9.090174e-05,9.112774396152074e-05,4.117301940917969,105.1676254272461
1779198420.5339653,7.786175966262817,guard-only,2000,3.051804379339284,0.0,0.0,0.0,0.0027730279,0.0066445926,0.037767388,-0.00019317609257996082,-0.011737979017198086,0.6623407006263733,0.7491108179092407,0.01867079734802246,153,-1.1793338e-05,7.4427575e-05,7.535613422928135e-05,4.122580528259277,105.13009643554688
1779198420.6155872,7.8677978515625,guard-only,2000,3.051804379339284,0.0,0.0,0.0,0.0027821232,0.00664608,0.03776695,7.408520468743518e-05,-0.012303716503083706,0.6624945998191833,0.7489656805992126,0.00824880599975586,154,-2.6980415e-06,7.59149e-05,7.596282846160826e-05,4.122580528259277,105.13009643554688
1779198420.720003,7.972213506698608,guard-only,2250,3.4332799267566947,0.0,0.0,0.0,0.002800447,0.006666662,0.03776877,9.46531963563757e-06,-0.011857406236231327,0.6623881459236145,0.7490670084953308,0.014099359512329102,155,1.562573e-05,9.6497126e-05,9.77540751837328e-05,4.122580528259277,105.09500122070312
1779198420.9054208,8.157631397247314,guard-only,2250,3.4332799267566947,0.0,0.0,0.0,0.0027787192,0.006649049,0.037772316,0.00018445076420903206,-0.012532325461506844,0.6623075008392334,0.7491273283958435,0.0030503273010253906,156,-6.1020255e-06,7.888395e-05,7.911960937903557e-05,4.117301940917969,105.06647491455078
1779198420.9935992,8.24580979347229,guard-only,2500,3.8147554741741057,0.0,0.0,0.0,0.0027236147,0.006601149,0.037770577,0.00010725689207902178,-0.01198028028011322,0.6624321341514587,0.7490261197090149,0.00863194465637207,157,-6.120652e-05,3.098417e-05,6.860216263113075e-05,4.122580528259277,105.05402374267578
1779198421.0787172,8.330927848815918,guard-only,2500,3.8147554741741057,0.0,0.0,0.0,0.0027816007,0.006627186,0.037725557,0.0004286724724806845,-0.013933819718658924,0.662483274936676,0.748947024345398,0.009640216827392578,158,-3.2205135e-06,5.7021156e-05,5.711202985400687e-05,4.122580528259277,105.02582550048828
1779198421.1802764,8.43248701095581,guard-only,2500,3.8147554741741057,0.0,0.0,0.0,0.002753675,0.0065725995,0.03773831,-0.00015176313172560185,-0.012090852484107018,0.6624413728713989,0.7490161657333374,0.019307374954223633,159,-3.114622e-05,2.4344772e-06,3.124121997162798e-05,4.122580528259277,105.00210571289062
1779198421.2633786,8.515589237213135,guard-only,2750,4.196231021591516,0.0,0.0,0.0,0.002799973,0.006641509,0.03775555,-0.0003304358688183129,-0.011173581704497337,0.6624663472175598,0.749008297920227,0.009628057479858398,160,1.5151687e-05,7.1343966e-05,7.293514265898745e-05,4.122580528259277,105.04621887207031
1779198421.3444347,8.59664535522461,guard-only,2750,4.196231021591516,0.0,0.0,0.0,0.002816475,0.006685491,0.037774663,3.8296999264275655e-05,-0.01209572795778513,0.6623687148094177,0.7490803599357605,0.019546985626220703,161,3.165379e-05,0.00011532614,0.00011959130945451782,4.122580528259277,105.0788345336914
1779198421.427545,8.679755687713623,guard-only,2750,4.196231021591516,0.0,0.0,0.0,0.0027709147,0.006619906,0.037701495,0.0002557551197241992,-0.01361619308590889,0.6623995900154114,0.7490270137786865,0.018873929977416992,162,-1.3906509e-05,4.9741007e-05,5.164841566288012e-05,4.122580528259277,105.0788345336914
1779198421.4889805,8.741191148757935,guard-only,2750,4.196231021591516,0.0,0.0,0.0,0.0028189132,0.0066464376,0.037757985,4.424179860507138e-05,-0.012339450418949127,0.6623288989067078,0.7491115927696228,0.0034492015838623047,163,3.4091994e-05,7.6272525e-05,8.354497053456958e-05,4.117301940917969,105.04766845703125
1779198421.5923812,8.844591856002808,guard-only,3000,4.577706569008926,0.0,0.0,0.0,0.002770925,0.0066053485,0.03771218,0.0005393598112277687,-0.01443349476903677,0.6624853014945984,0.7489356398582458,0.01447606086730957,164,-1.3896264e-05,3.5183504e-05,3.782836527274844e-05,4.122580528259277,105.08545684814453
1779198421.6752274,8.927438020706177,guard-only,3000,4.577706569008926,0.0,0.0,0.0,0.0028036358,0.006669482,0.037774235,9.529959243081976e-06,-0.012007261626422405,0.6624947190284729,0.7489703893661499,0.005066871643066406,165,1.8814579e-05,9.931717e-05,0.00010108357313295046,4.117301940917969,105.06258392333984
1779198421.7781477,9.03035831451416,guard-only,3250,4.959182116426337,0.0,0.0,0.0,0.002754202,0.006607799,0.037709817,0.0005686074146069586,-0.014511574059724808,0.6623757481575012,0.7490310668945312,0.01594829559326172,166,-3.0619092e-05,3.7633814e-05,4.8516313589563646e-05,4.122580528259277,105.06306457519531
1779198421.858997,9.111207723617554,guard-only,3250,4.959182116426337,0.0,0.0,0.0,0.0027795974,0.006606782,0.037731156,0.0002381552621955052,-0.01304997131228447,0.6625329852104187,0.7489190697669983,0.007711648941040039,167,-5.2237883e-06,3.661681e-05,3.698754723370542e-05,4.117301940917969,105.04510498046875
1779198422.0446181,9.296828746795654,guard-only,3500,5.340657663843747,0.0,0.0,0.0,0.002748169,0.00665538,0.037764296,6.92445901222527e-05,-0.01245968509465456,0.662259042263031,0.7491713762283325,0.007267475128173828,168,-3.66522e-05,8.5215084e-05,9.276310716358495e-05,4.117301940917969,105.0336685180664
1779198422.1473289,9.399539470672607,guard-only,3500,5.340657663843747,0.0,0.0,0.0,0.0027784267,0.006596656,0.037727248,0.0005307873943820596,-0.01402430422604084,0.6625752449035645,0.748863935470581,0.006558895111083984,169,-6.394461e-06,2.6491005e-05,2.7251834563258823e-05,4.117301940917969,105.00262451171875
1779198422.2524273,9.504637956619263,guard-only,3500,5.340657663843747,0.0,0.0,0.0,0.0027877688,0.006655312,0.037756726,-0.0003352212952449918,-0.011406750418245792,0.6624965667724609,0.7489780187606812,0.015557527542114258,170,2.947636e-06,8.51471e-05,8.519810290604726e-05,4.117301940917969,104.95381927490234
1779198422.334653,9.58686351776123,guard-only,3500,5.340657663843747,0.0,0.0,0.0,0.002756548,0.0065984554,0.037706606,0.00038210744969546795,-0.014035270549356937,0.6623005867004395,0.749106764793396,0.005175590515136719,171,-2.827309e-05,2.829032e-05,3.99963738367112e-05,4.117301940917969,104.91974639892578
1779198422.4179184,9.67012906074524,guard-only,3500,5.340657663843747,0.0,0.0,0.0,0.002787741,0.006642351,0.03772755,-0.0003801492275670171,-0.011160735040903091,0.6623371243476868,0.7491227388381958,0.003683805465698242,172,2.9196963e-06,7.218588e-05,7.224490504169954e-05,4.117301940917969,104.91974639892578
1779198422.5022361,9.754446744918823,guard-only,3750,5.722133211261158,0.0,0.0,0.0,0.0027585672,0.006641827,0.03774394,0.0003253387694712728,-0.012445680797100067,0.6623657941818237,0.7490771412849426,0.013190269470214844,173,-2.6253983e-05,7.166201e-05,7.631982586968571e-05,4.117301940917969,104.92849731445312
1779198422.5861516,9.838362216949463,guard-only,4750,7.2480354009308,0.0,0.0,0.0,0.002776363,0.00663555,0.037751462,-0.00015276462363544852,-0.011469095945358276,0.6624072194099426,0.7490562200546265,0.014396190643310547,174,-8.458272e-06,6.53849e-05,6.592971577706079e-05,4.117301940917969,104.9570083618164
1779198422.671312,9.923522710800171,guard-only,5250,8.010986495765621,0.0,0.0,0.0,0.0027911132,0.006612625,0.03770572,0.00043281566468067467,-0.013764363713562489,0.6625069975852966,0.7489292025566101,0.0058591365814208984,175,6.2920153e-06,4.2459927e-05,4.292359341126143e-05,4.11202335357666,104.98529815673828
1779198422.7337935,9.986004114151001,guard-only,6000,9.155413138017853,0.0,0.0,0.0,0.002793895,0.0066118,0.037709612,0.00034119945485144854,-0.013924211263656616,0.6624505519866943,0.7489761710166931,0.015831470489501953,176,9.073876e-06,4.1634776e-05,4.261208574819108e-05,4.11202335357666,105.04013061523438
1779198422.8153603,10.067570924758911,guard-only,6750,10.299839780270085,0.0,0.0,0.0,0.0027528433,0.006594446,0.037704453,0.0007660805713385344,-0.014286847785115242,0.6623364090919495,0.7490699291229248,0.0055010318756103516,177,-3.1977892e-05,2.4280977e-05,4.0151605352299594e-05,4.11202335357666,105.04013061523438
1779198422.8965576,10.148768186569214,guard-only,7500,11.444266422522317,0.0,0.0,0.0,0.0028024008,0.0065991245,0.037692986,0.00036516826367005706,-0.013469822704792023,0.6624610424041748,0.7489751577377319,0.01552581787109375,178,1.7579645e-05,2.8959475e-05,3.387764823755775e-05,4.106744766235352,105.0482406616211
1779198422.9822688,10.234479427337646,guard-only,7750,11.825741969939727,0.0,0.0,0.0,0.0030264063,0.0064781415,0.037789073,0.0031981877982616425,-0.009945468977093697,0.662214457988739,0.7492415308952332,0.01638340950012207,179,0.00024158508,-9.202352e-05,0.00025851822840331705,4.106744766235352,105.0070571899414
1779198423.0857306,10.33794116973877,guard-only,9000,13.733119707026779,0.0,0.0,0.0,0.0032045357,0.0061142775,0.037821997,0.007148367818444967,-0.007918907329440117,0.662209153175354,0.7492431402206421,0.017244338989257812,180,0.0004197145,-0.00045588752,0.0006196722470234563,4.101466178894043,105.00527954101562
1779198423.1671617,10.419372320175171,guard-only,9750,14.877546349279012,0.0,0.0,0.0,0.003330044,0.006054414,0.03788307,0.008179865777492523,-0.007074309978634119,0.6624467968940735,0.7490308880805969,0.014039993286132812,181,0.0005452228,-0.0005157511,0.0007505112024415184,4.096187591552734,105.02693939208984
1779198423.2490203,10.501230955123901,guard-only,10000,15.259021896696423,0.0,0.0,0.0,0.003392599,0.0060323244,0.03788855,0.008870018646121025,-0.006818154826760292,0.6624259948730469,0.749043881893158,0.012819290161132812,182,0.00060777785,-0.00053784065,0.0008115827266600891,4.096187591552734,105.04696655273438
1779198423.3345456,10.586756229400635,guard-only,10500,16.021972991531243,0.0,0.0,0.0,0.003396051,0.006018152,0.037876524,0.009352438151836395,-0.007696761749684811,0.6621741652488708,0.7492520809173584,0.009412050247192383,183,0.0006112298,-0.00055201305,0.0008236019960945863,4.096187591552734,105.08796691894531
1779198423.4159374,10.668148040771484,guard-only,11500,17.547875181200887,0.0,0.0,0.0,0.0034380853,0.0060707657,0.037884228,0.009515696205198765,-0.008472263813018799,0.6621688604354858,0.74924635887146,0.002408742904663086,184,0.0006532641,-0.0004993994,0.0008222856668485267,4.096187591552734,105.08796691894531
1779198423.4976225,10.749833106994629,guard-only,12250,18.692301823453118,0.0,0.0,0.0,0.0034197634,0.006029663,0.037888505,0.00916154682636261,-0.0068767922930419445,0.6622134447097778,0.7492277026176453,0.0027132034301757812,185,0.0006349422,-0.0005405019,0.000833842863024263,4.090909004211426,105.0377426147461
1779198423.601177,10.853387594223022,guard-only,12250,18.692301823453118,0.0,0.0,0.0,0.0034113815,0.00602237,0.037915807,0.00894139800220728,-0.006209786050021648,0.6623238325119019,0.7491386532783508,0.01369619369506836,186,0.0006265603,-0.0005477951,0.0008322603529401483,4.085630416870117,104.90876770019531
1779198423.683753,10.93596363067627,guard-only,12250,18.692301823453118,0.0,0.0,0.0,0.0034422718,0.005993183,0.037866145,0.009181464090943336,-0.007369446102529764,0.6622202396392822,0.7492167949676514,0.008610248565673828,187,0.00065745064,-0.0005769823,0.0008747284593972606,4.085630416870117,104.79524230957031
1779198423.7875931,11.039803743362427,guard-only,12250,18.692301823453118,0.0,0.0,0.0,0.0033991267,0.0060074124,0.037896242,0.00935150682926178,-0.007553021889179945,0.6621202826499939,0.7493011951446533,0.012725591659545898,188,0.0006143055,-0.0005627526,0.000833103670275107,4.085630416870117,104.76374053955078
1779198423.8506606,11.102871179580688,guard-only,12250,18.692301823453118,0.0,0.0,0.0,0.0034038248,0.0060197855,0.037906334,0.009266081266105175,-0.0068895574659109116,0.6622970700263977,0.7491523623466492,0.004061222076416016,189,0.00061900355,-0.0005503795,0.0008283012813127204,4.085630416870117,104.76632690429688
1779198423.932666,11.184876680374146,guard-only,12250,18.692301823453118,0.0,0.0,0.0,0.0034414674,0.0059843035,0.03791558,0.00947222113609314,-0.007534806616604328,0.6622651219367981,0.7491718530654907,0.009958028793334961,190,0.0006566462,-0.0005858615,0.0008800101777295906,4.085630416870117,104.80734252929688
1779198424.014785,11.266995668411255,guard-only,12250,18.692301823453118,0.0,0.0,0.0,0.0033988878,0.006089151,0.037872214,0.009521249681711197,-0.008509591221809387,0.6620215773582458,0.7493760585784912,0.008778572082519531,191,0.0006140666,-0.00048101414,0.0007800335955799851,4.085630416870117,104.80734252929688
1779198424.0967772,11.348987817764282,guard-only,12250,18.692301823453118,0.0,0.0,0.0,0.0034375833,0.0059958347,0.037867792,0.009239544160664082,-0.007267966400831938,0.662162721157074,0.7492679357528687,0.016366004943847656,192,0.00065276213,-0.00057433033,0.0008694560077290878,4.085630416870117,104.80718994140625
1779198424.1798809,11.432091474533081,guard-only,12250,18.692301823453118,0.0,0.0,0.0,0.003446438,0.006061413,0.037886545,0.009110445156693459,-0.006932233460247517,0.662104070186615,0.7493244409561157,0.006413936614990234,193,0.0006616167,-0.0005087522,0.0008346049327733322,4.085630416870117,104.7906265258789
1779198424.2817984,11.534008979797363,guard-only,12250,18.692301823453118,0.0,0.0,0.0,0.003454172,0.0060755443,0.037870236,0.009198782965540886,-0.006740528158843517,0.6621319651603699,0.749300479888916,0.014124393463134766,194,0.00066935085,-0.00049462076,0.0008322741494347159,4.085630416870117,104.70349884033203
1779198424.368093,11.620303630828857,guard-only,12250,18.692301823453118,0.0,0.0,0.0,0.0034050783,0.0060530575,0.037905283,0.009407530538737774,-0.007413259241729975,0.6620190739631653,0.7493912577629089,0.016412019729614258,195,0.0006202571,-0.00051710755,0.000807538896806192,4.085630416870117,104.63691711425781
1779198424.4534473,11.705657958984375,guard-only,12250,18.692301823453118,0.0,0.0,0.0,0.0034248754,0.006060849,0.037882503,0.009441213682293892,-0.007706214673817158,0.6620986461639404,0.7493175864219666,0.01837325096130371,196,0.00064005423,-0.0005093161,0.0008179683847617123,4.085630416870117,104.62227630615234
1779198424.534881,11.787091732025146,guard-only,12250,18.692301823453118,0.0,0.0,0.0,0.0034090998,0.0059979595,0.037928194,0.01011143159121275,-0.00845194049179554,0.6619393825531006,0.7494415640830994,0.008222579956054688,197,0.00062427856,-0.0005722055,0.0008468428909587937,4.080351829528809,104.62599182128906
1779198424.6184685,11.870679140090942,guard-only,12250,18.692301823453118,0.0,0.0,0.0,0.003459705,0.0060419245,0.037853174,0.010261853225529194,-0.010912366211414337,0.6621129512786865,0.7492544054985046,0.0052034854888916016,198,0.00067488384,-0.0005282406,0.0008570334471513283,4.080351829528809,104.62599182128906
1779198424.700261,11.952471733093262,guard-only,12250,18.692301823453118,0.0,0.0,0.0,0.003420943,0.0060634427,0.037945874,0.009988372214138508,-0.008248948492109776,0.6618697047233582,0.7495070099830627,0.0013699531555175781,199,0.0006361217,-0.00050672237,0.0008132763526667393,4.085630416870117,104.6578140258789
1779198424.8018787,12.054089307785034,guard-only,12250,18.692301823453118,0.0,0.0,0.0,0.0034364443,0.0060219085,0.037926465,0.009893622249364853,-0.00798879936337471,0.6620034575462341,0.7493929862976074,0.003854036331176758,200,0.0006516231,-0.00054825656,0.0008515855754555476,4.080351829528809,104.66847229003906
1779198424.884443,12.136653661727905,guard-only,12500,19.073777370870527,0.0,0.0,0.0,0.0034285272,0.006082045,0.037947662,0.009580595418810844,-0.007318395189940929,0.6619913578033447,0.7494145035743713,0.0023543834686279297,201,0.00064370595,-0.00048812013,0.0008078481353694582,4.080351829528809,104.7279281616211
1779198424.9700887,12.222299337387085,guard-only,12500,19.073777370870527,0.0,0.0,0.0,0.0034406371,0.0060978257,0.037968405,0.009453664533793926,-0.006964764557778835,0.6620189547538757,0.7493951320648193,0.012921810150146484,202,0.00065581594,-0.00047233934,0.0008082072637179645,4.085630416870117,104.76587677001953
1779198425.0512877,12.303498268127441,guard-only,12500,19.073777370870527,0.0,0.0,0.0,0.0034650096,0.0060128057,0.03793531,0.00976476725190878,-0.007747106719762087,0.6620603799819946,0.7493468523025513,0.01232004165649414,203,0.0006801884,-0.0005573593,0.00087937802711589,4.080351829528809,104.75200653076172
1779198425.1122766,12.364487171173096,guard-only,12500,19.073777370870527,0.0,0.0,0.0,0.003411822,0.006091565,0.03794339,0.009427341632544994,-0.007103641517460346,0.6620171070098877,0.7493957877159119,6.985664367675781e-05,204,0.0006270008,-0.00047860015,0.0007887890153966296,4.080351829528809,104.75200653076172
1779198425.1948361,12.447046756744385,guard-only,12500,19.073777370870527,0.0,0.0,0.0,0.0034276526,0.0060241567,0.037910182,0.009696654044091702,-0.00824182853102684,0.6621545553207397,0.7492592334747314,0.008985519409179688,205,0.00064283144,-0.00054600835,0.0008434200369897519,4.080351829528809,104.70186614990234
1779198425.299856,12.552066564559937,guard-only,12500,19.073777370870527,0.0,0.0,0.0,0.0033989577,0.006097537,0.037923366,0.009345604106783867,-0.00703452667221427,0.6619143486022949,0.7494882941246033,0.01102447509765625,206,0.00061413646,-0.00047262805,0.0007749456945551443,4.080351829528809,104.69944763183594
1779198425.3820825,12.63429307937622,guard-only,13000,19.83672846570535,0.0,0.0,0.0,0.0034623314,0.006087031,0.0379669,0.009226725436747074,-0.005986188538372517,0.6620664000511169,0.7493644952774048,0.010679006576538086,207,0.00067751016,-0.00048313383,0.0008321287966574695,4.080351829528809,104.711181640625
1779198425.4835851,12.735795736312866,guard-only,14000,21.36263065537499,0.0,0.0,0.0,0.0034522635,0.0059941486,0.037894715,0.009819623082876205,-0.008429627865552902,0.662059485912323,0.7493396401405334,0.018833160400390625,208,0.00066744233,-0.0005760165,0.0008816316094069117,4.0750732421875,104.74100494384766
1779198425.5648196,12.817030191421509,guard-only,14500,22.12558175020981,0.0,0.0,0.0,0.003473607,0.0059911525,0.037901834,0.009468598291277885,-0.006812638137489557,0.6619977355003357,0.7494150996208191,0.006157398223876953,209,0.0006887857,-0.00057901256,0.0008998229249314315,4.069794654846191,104.76640319824219
1779198425.6660116,12.918222188949585,guard-only,15500,23.651483939879455,0.0,0.0,0.0,0.0034303893,0.006053047,0.03794416,0.009506501257419586,-0.006234445609152317,0.6620431542396545,0.7493795156478882,0.015611886978149414,210,0.0006455681,-0.00051711826,0.0008271453878340755,4.064516067504883,104.78206634521484
1779198425.767339,13.01954960823059,guard-only,16250,24.795910582131686,0.0,0.0,0.0,0.0034411014,0.0060534864,0.03796036,0.00989574659615755,-0.007568066939711571,0.6620907783508301,0.7493201494216919,0.014489173889160156,211,0.0006562802,-0.0005166787,0.0008352607611502833,4.059237480163574,104.74329376220703
1779198425.8492362,13.101446866989136,guard-only,16750,25.558861676966508,0.0,0.0,0.0,0.0034408767,0.005981637,0.037927076,0.010163404978811741,-0.009050663560628891,0.6620696187019348,0.7493187785148621,0.014879465103149414,212,0.0006560555,-0.0005885279,0.000881347775903014,4.053958892822266,104.72433471679688
1779198425.951586,13.203796625137329,guard-only,17750,27.08476386663615,0.0,0.0,0.0,0.0034413126,0.0059960657,0.037959903,0.010084073059260845,-0.008188782259821892,0.6619623303413391,0.7494245767593384,0.014941692352294922,213,0.0006564914,-0.00057409937,0.0008721072008417373,4.048680305480957,104.71478271484375
1779198426.03355,13.285760641098022,guard-only,18250,27.84771496147097,0.0,0.0,0.0,0.0034787802,0.0060204333,0.03797879,0.01030238252133131,-0.00864222552627325,0.6619089245796204,0.749463677406311,0.015558481216430664,214,0.00069395895,-0.0005497318,0.0008853157966944789,4.043401718139648,104.64190673828125
1779198426.1151984,13.367408990859985,guard-only,19000,28.9921416037232,0.0,0.0,0.0,0.0034783806,0.0060098115,0.037947208,0.01017892174422741,-0.007923557423055172,0.6619448661804199,0.7494415044784546,0.005362510681152344,215,0.0006935594,-0.0005603535,0.0008916393308882958,4.043401718139648,104.64190673828125
1779198426.176385,13.428595542907715,guard-only,19500,29.755092698558023,0.0,0.0,0.0,0.0034283986,0.0060562775,0.038002957,0.010379249230027199,-0.008638729341328144,0.6621585488319397,0.7492420673370361,0.0044519901275634766,216,0.0006435774,-0.0005138875,0.0008235728699547288,4.032844543457031,104.58369445800781
1779198426.2793562,13.531566858291626,guard-only,20000,30.518043793392845,0.0,0.0,0.0,0.0034693615,0.0059956023,0.03796005,0.010285359807312489,-0.00830775871872902,0.6620018482208252,0.7493855953216553,0.012481451034545898,217,0.00068454025,-0.0005745627,0.0008937100640939415,4.027565956115723,104.51445770263672
1779198426.3469398,13.59915041923523,guard-only,20500,31.280994888227664,0.0,0.0,0.0,0.0034532198,0.0060177706,0.037969295,0.010339846834540367,-0.008463258855044842,0.6618854403495789,0.7494859099388123,0.01902484893798828,218,0.00066839857,-0.0005523944,0.0008671194896290247,4.027565956115723,104.40660858154297
1779198426.4303966,13.682607173919678,guard-only,21500,32.806897077897304,0.0,0.0,0.0,0.0034805303,0.0060398737,0.037955116,0.009492679499089718,-0.006375164724886417,0.66204434633255,0.749377429485321,0.020930767059326172,219,0.00069570914,-0.00053029135,0.0008747685861425284,4.0170087814331055,104.33671569824219
1779198426.5113492,13.763559818267822,guard-only,22250,33.95132372014954,0.0,0.0,0.0,0.0034891912,0.006053863,0.037985828,0.01031945738941431,-0.007952508516609669,0.6619566082954407,0.7494289875030518,0.009612560272216797,220,0.00070437,-0.00051630195,0.000873329696058257,4.0170087814331055,104.33671569824219
1779198426.6129086,13.865119218826294,guard-only,22750,34.71427481498436,0.0,0.0,0.0,0.0035168233,0.0059904177,0.037943494,0.01003032922744751,-0.0076139504089951515,0.6622535586357117,0.7491740584373474,0.019060850143432617,221,0.0007320021,-0.0005797474,0.000933774088588132,4.006451606750488,104.25785827636719
1779198426.6950316,13.947242259979248,guard-only,22750,34.71427481498436,0.0,0.0,0.0,0.003526783,0.006076619,0.03797341,0.009441392496228218,-0.005669937469065189,0.6621857285499573,0.7492588758468628,0.017416715621948242,222,0.0007419619,-0.000493546,0.0008911201143247741,4.00117301940918,104.18517303466797
1779198426.861161,14.11337161064148,guard-only,22750,34.71427481498436,0.0,0.0,0.0,0.0035462724,0.006065906,0.03797308,0.010096915066242218,-0.00731714628636837,0.6622404456138611,0.749187707901001,0.015920162200927734,223,0.0007614512,-0.000504259,0.0009132825879451568,4.00117301940918,104.06037902832031
1779198426.8817585,14.133969068527222,guard-only,22750,34.71427481498436,0.0,0.0,0.0,0.0035183802,0.006116431,0.037967853,0.009514685720205307,-0.006530113983899355,0.6620750427246094,0.7493487000465393,0.00574493408203125,224,0.000733559,-0.00045373384,0.0008625446448321169,4.00117301940918,104.06037902832031
1779198426.963375,14.215585708618164,guard-only,22750,34.71427481498436,0.0,0.0,0.0,0.0035417438,0.00611547,0.038020592,0.010688163340091705,-0.008116868324577808,0.6619998812675476,0.749383807182312,0.0055577754974365234,225,0.00075692264,-0.00045469496,0.0008829945620448864,4.00117301940918,104.05714416503906
1779198427.065327,14.317537546157837,guard-only,22750,34.71427481498436,0.0,0.0,0.0,0.0035847365,0.0060298815,0.03792913,0.010368104092776775,-0.00850758608430624,0.6622538566589355,0.749159574508667,0.005482912063598633,226,0.0007999153,-0.0005402835,0.0009652827192743984,4.00117301940918,104.01691436767578
1779198427.1509128,14.403123378753662,guard-only,23000,35.09575036240177,0.0,0.0,0.0,0.0036295804,0.0061382763,0.037939273,0.009477727115154266,-0.006197239272296429,0.662726640701294,0.748775839805603,0.007062196731567383,227,0.00084475917,-0.00043188874,0.0009487602167513061,3.995894432067871,104.06571197509766
1779198427.2566803,14.508890867233276,guard-only,23000,35.09575036240177,0.0,0.0,0.0,0.0036787293,0.006100353,0.03796684,0.009885981678962708,-0.006941656582057476,0.6630960702896118,0.7484368085861206,0.015542745590209961,228,0.0008939081,-0.0004698122,0.0010098490727130122,3.995894432067871,104.01341247558594
1779198427.3174796,14.569690227508545,guard-only,23000,35.09575036240177,0.0,0.0,0.0,0.0037439936,0.00610236,0.037958805,0.009911336936056614,-0.006348923780024052,0.6636939644813538,0.7479116320610046,0.006978750228881836,229,0.0009591724,-0.0004678052,0.0010671707217698486,3.995894432067871,104.01341247558594
1779198427.3992946,14.6515052318573,guard-only,23250,35.47722590981918,0.0,0.0,0.0,0.0037714327,0.006100558,0.037953965,0.009804617613554,-0.006862304173409939,0.6635161638259888,0.7480661869049072,0.007364749908447266,230,0.0009866115,-0.00046960684,0.0010926723220112695,3.995894432067871,103.9931869506836
1779198427.4814632,14.733673810958862,guard-only,23250,35.47722590981918,0.0,0.0,0.0,0.0037827464,0.006110731,0.037976146,0.009930579923093319,-0.0061141871847212315,0.6637811064720154,0.7478359937667847,0.015070438385009766,231,0.0009979252,-0.000459434,0.0010986055968476669,3.9906158447265625,104.00043487548828
1779198427.5639567,14.81616735458374,guard-only,23250,35.47722590981918,0.0,0.0,0.0,0.003828016,0.0061403723,0.037978623,0.010087475180625916,-0.006661183200776577,0.6639119982719421,0.7477130889892578,0.0040819644927978516,232,0.0010431949,-0.0004297928,0.0011282630201189506,3.9906158447265625,104.01856994628906
1779198427.668352,14.920562505722046,guard-only,23250,35.47722590981918,0.0,0.0,0.0,0.0038307384,0.006176379,0.037970264,0.009528078138828278,-0.00572070199996233,0.6640580296516418,0.7475984692573547,0.0023543834686279297,233,0.0010459172,-0.000393786,0.001117591203046222,3.9906158447265625,103.98162078857422
1779198427.749088,15.001298666000366,guard-only,23250,35.47722590981918,0.0,0.0,0.0,0.0038622438,0.00620695,0.03794118,0.008988176472485065,-0.005039562936872244,0.6642105579376221,0.7474744915962219,0.0017213821411132812,234,0.0010774226,-0.00036321487,0.0011369980812091912,3.9906158447265625,103.95274353027344
1779198427.8911018,15.143312454223633,guard-only,23500,35.85870145723659,0.0,0.0,0.0,0.003926699,0.0062221466,0.037951462,0.009436264634132385,-0.005928957834839821,0.6644708514213562,0.7472310662269592,0.019283294677734375,235,0.0011418778,-0.00034801848,0.001193734421633586,3.9906158447265625,103.99569702148438
